Date,Open,High,Low,Close,Volume
2015-04-20,26.487371705030927,27.085354494808698,26.467521229750098,27.022329330444336,38508000
2015-04-21,27.110657835044083,27.183110353289646,26.907195231942296,26.942428588867188,29128000
2015-04-22,26.94937723755585,27.343399464948178,26.86302976391744,27.253082275390625,31806000
2015-04-23,27.314121087883436,27.84808667589863,27.29774435362555,27.663976669311523,78184000
2015-04-24,28.78500906484416,29.015765609295876,28.204395030107936,28.467905044555664,92168000
2015-04-27,28.4237398679935,28.560207618549835,27.904165159557476,28.093732833862305,48062000
2015-04-28,28.004403746372944,28.178588509750107,27.837664329570313,28.006885528564453,37178000
2015-04-29,27.815336216649964,28.079838203503478,27.740403799326955,27.859006881713867,33622000
2015-04-30,27.718565844702574,27.845110245025943,27.13100622521979,27.232736587524414,47240000
2015-05-01,27.319083755715877,27.354319007809096,26.98858076358933,27.351341247558594,36572000
2015-05-04,27.342904436929107,27.625767056230554,27.164253963044967,27.434711456298828,35260000
2015-05-05,27.30171456447311,27.42329728942022,26.915135791679393,26.94838523864746,28528000
2015-05-06,26.928537064377405,26.992554181439914,26.41243609076203,26.55337142944336,39034000
2015-05-07,26.59406095422119,27.055574011374908,26.472480127393222,26.898757934570312,31844000
2015-05-08,27.237700892382342,27.432726212356606,27.19601603336356,27.241670608520508,28226000
2015-05-11,27.218842049765822,27.461013661759058,27.07542682738903,27.08435821533203,21858000
2015-05-12,26.93697156567433,26.944416913070892,26.549400817165026,26.7345027923584,35282000
2015-05-13,26.82085104089104,26.988086458791862,26.746908687047952,26.772218704223633,24238000
2015-05-14,26.994535699185377,27.278392156024342,26.92158720028717,27.254074096679688,31736000
2015-05-15,27.313130030505075,27.323551244821893,26.921587687257777,27.119590759277344,33440000
2015-05-18,26.98709157241085,27.211396606028362,26.909179510796726,27.128522872924805,26706000
2015-05-19,27.194525967094666,27.4625016810365,27.150857196914174,27.258047103881836,47126000
2015-05-20,27.339427134127707,27.594995792538967,27.05060903187526,27.418331146240234,30840000
2015-05-21,27.30370217846316,27.671424351780086,27.259039558655253,27.631723403930664,34170000
2015-05-22,27.51510199753943,27.70268574269061,27.473417141515885,27.51807975769043,24266000
2015-05-26,27.42181097910686,27.459030146760327,26.94491495574782,27.154333114624023,37474000
2015-05-27,27.22826764026764,27.556288814514346,27.124055508003796,27.50467872619629,34844000
2015-05-28,27.481856656061908,27.579617305836308,27.33347786573684,27.501209259033203,23544000
2015-05-29,27.452573604416468,27.489296787401546,27.047634208099407,27.0615291595459,43446000
2015-06-01,27.230751726276477,27.32206087092486,26.97518304517786,27.25457191467285,33210000
2015-06-02,27.166238273544838,27.729979569638008,27.12256761322847,27.48979377746582,31842000
2015-06-03,27.54686422835114,27.69028134877208,27.400471240542377,27.556293487548828,26710000
2015-06-04,27.40195784499536,27.589541598826578,27.2501053215843,27.377641677856445,26866000
2015-06-05,27.393029103065473,27.459030134531847,27.163760469136786,27.27045440673828,24396000
2015-06-08,27.2744196627779,27.28732265881706,26.943916688528226,26.970218658447266,27336000
2015-06-09,26.967243781125923,27.037712395988446,26.740456942696635,26.90471649169922,30016000
2015-06-10,27.080391689287286,27.53098764696826,27.05111384651527,27.42280387878418,30316000
2015-06-11,27.516592411686425,27.53346512420555,27.252586424854886,27.295761108398438,25872000
2015-06-12,27.152343578166626,27.236705246410978,27.076913297382482,27.168224334716797,25468000
2015-06-15,26.933002620635428,26.998507671064868,26.758323748187195,26.946401596069336,27150000
2015-06-16,27.019849132361003,27.129518936987743,26.875440049866633,27.039201736450195,32526000
2015-06-17,27.066495829131533,27.212392846261732,26.887349360737876,27.12505340576172,24440000
2015-06-18,27.1945248744358,27.65355617208708,27.1945248744358,27.6004581451416,41192000
2015-06-19,27.617331657574606,27.68631044333799,27.40592960634912,27.666955947875977,59290000
2015-06-22,27.760748044887578,28.068422801398977,27.73593400734135,27.774145126342773,34752000
2015-06-23,27.77960339935897,28.033188161460817,27.648593313614246,27.958253860473633,31396000
2015-06-24,27.913098064028627,27.921037496370687,27.631723370276966,27.71906280517578,28924000
2015-06-25,27.804910702425758,27.945846019979392,27.663975384872124,27.688291549682617,26684000
2015-06-26,27.77563614573837,27.790027076584188,27.385583614019517,27.445629119873047,43676000
2015-06-29,27.13249164629501,27.338436027289493,26.80943213454765,26.859554290771484,37756000
2015-06-30,27.050114152844674,27.090311073773982,26.774695012503482,26.799509048461914,34510000
2015-07-01,26.979155029034807,27.08584896140911,26.78561763845942,26.96129035949707,30760000
2015-07-02,27.032745601611524,27.194523348774002,26.974684013209828,27.161771774291992,28124000
2015-07-06,26.909178727706223,27.223306854243315,26.901735274166082,27.076416015625,25614000
2015-07-07,27.16624090180923,27.34340155641525,26.79008331380378,27.295265197753906,33578000
2015-07-08,27.07542863322147,27.20842264983808,26.85707719625523,26.88188934326172,27662000
2015-07-09,27.226781191160725,27.238194360637053,27.026792324656007,27.02828025817871,29766000
2015-07-10,27.477883917775127,27.75479290618487,27.393026268831992,27.59698486328125,43436000
2015-07-13,27.76571128075888,28.42770925289534,27.72551435499295,28.372129440307617,41792000
2015-07-14,28.50959000185922,29.264386924519492,28.493213266804048,28.989959716796875,74832000
2015-07-15,28.968124861045165,29.213768310697166,28.792948129203957,28.979042053222656,41466000
2015-07-16,29.253967334360553,29.99834308387077,29.175559285936878,29.86336326599121,112642000
2015-07-17,33.745035010134615,34.88641270873732,33.645786421600015,34.71867752075195,257162000
2015-07-20,34.1906639223663,34.62835489975829,33.83286702399274,34.3822135925293,102436000
2015-07-21,33.98720213566838,35.01543242682111,33.95097682010599,34.506778717041016,75604000
2015-07-22,34.440773610668714,35.39903309921943,34.321674563923004,34.49436950683594,83100000
2015-07-23,34.3330849906707,34.54250500559855,33.3276811289362,33.48350524902344,76232000
2015-07-24,33.58474576320294,33.63536201134379,32.41409026848371,32.49299240112305,82622000
2015-07-27,32.33418871068599,33.10337840575614,32.33319675500477,32.66667938232422,58382000
2015-07-28,32.83986887162959,32.95599204481494,32.42550022733136,32.73565673828125,34364000
2015-07-29,32.86468283769812,32.917782759060806,32.39721422517398,32.82349395751953,36756000
2015-07-30,32.62549525095597,33.152015559305006,32.34014893529991,32.978824615478516,39606000
2015-07-31,32.985772351231496,33.000659260913,32.613584464830225,32.62847137451172,34922000
2015-08-03,32.636405740388554,33.083527869788135,32.636405740388554,32.986759185791016,31348000
2015-08-04,32.96790401146846,33.149534143632,32.777842255176175,32.8160514831543,26188000
2015-08-05,33.03787656998723,33.74056748198688,33.029441159304284,33.412052154541016,36448000
2015-08-06,33.4467909393547,33.484504193093656,32.78876072890009,33.256229400634766,40660000
2015-08-07,33.1386138699598,33.18923011555317,32.69645527607679,32.97038650512695,27544000
2015-08-10,33.10436914858394,33.329172043127265,32.76394284396823,32.90835189819336,34458000
2015-08-11,34.71668948520077,34.93603285306355,33.95941080486726,34.256168365478516,109880000
2015-08-12,34.464092862133704,34.53902715731494,33.77033728511172,34.31422805786133,58498000
2015-08-13,34.2015823326534,34.44127216369703,33.85321655369994,34.068092346191406,36354000
2015-08-14,33.94551807124381,34.353435276018715,33.88894630307991,34.210018157958984,27598000
2015-08-17,34.14401867145234,34.4765055865474,33.896885385612144,34.44524383544922,24680000
2015-08-18,34.294380166594706,34.527118714482846,34.009033892865446,34.17825698852539,27710000
2015-08-19,34.24673953141806,34.74745376656821,34.08248000149398,34.44176483154297,50194000
2015-08-20,34.19662258819019,34.546972279030975,33.51080254303716,33.7192268371582,57798000
2015-08-21,33.30039084414729,33.39219975881739,31.913867619028245,31.960020065307617,91880000
2015-08-24,29.80480231829027,31.148648610162738,29.43211661477277,30.673736572265625,129788000
2015-08-25,32.08110855339276,32.10740674118439,30.354155098802377,30.393856048583984,71430000
2015-08-26,31.913866333792097,32.87560149596297,31.28214007968239,32.739627838134766,87740000
2015-08-27,33.34753373754855,33.44629012428268,32.310868061452695,33.147544860839844,58974000
2015-08-28,33.038373505981795,33.09990884431476,32.44237840634722,32.737152099609375,38836000
2015-08-31,32.471653522435325,32.97137964220778,32.07515138121788,32.14809799194336,38936000
2015-09-01,31.452853258368286,31.980367404582257,31.018634070034246,31.241947174072266,51458000
2015-09-02,31.660776906139848,32.01112845108628,31.29553656109289,32.003684997558594,37630000
2015-09-03,32.15355523758021,32.31831075143995,31.45285021886706,31.613636016845703,34572000
2015-09-04,31.248894742951894,31.48709475694644,31.090094733622195,31.21217155456543,40478000
2015-09-08,31.809654547905513,32.01013940573219,31.40769287650366,31.95257568359375,39092000
2015-09-09,32.349574893324416,32.62151840339611,31.804688345334128,31.929250717163086,40978000
2015-09-10,31.953570283071958,32.49944509107438,31.84439456425328,32.309879302978516,27850000
2015-09-11,32.266709472105696,32.51979453142765,32.12775613514948,32.5192985534668,34892000
2015-09-14,32.53567275330777,32.55006368439517,32.23146793062689,32.37885665893555,29942000
2015-09-15,32.58926663895632,33.19171701014727,32.42203121364822,33.00413513183594,35546000
2015-09-16,33.02795048855987,33.153005062962436,32.86170703389917,33.02646255493164,26252000
2015-09-17,33.12422127213587,33.84378290395401,33.000654638559894,33.3316535949707,47752000
2015-09-18,33.003628051239346,33.24083795771648,32.754014913414636,32.79818344116211,72544000
2015-09-21,33.02596848718911,33.1991594282224,32.65328463180673,33.098915100097656,39094000
2015-09-22,32.626977107571385,32.69397197422478,32.00963995089988,32.415077209472656,54362000
2015-09-23,32.400197351888885,32.766429725790395,32.29250956399379,32.419551849365234,29160000
2015-09-24,32.205169086426785,32.59224385638462,31.86771860742162,32.49993896484375,38692000
2015-09-25,32.68206594124722,32.68206594124722,31.74315895993424,31.767475128173828,48480000
2015-09-28,31.712884039459293,31.901461631404498,30.660337649675743,30.97843360900879,47646000
2015-09-29,31.040467991405453,31.496025580997067,30.66976994799176,30.897052764892578,42130000
2015-09-30,31.354592632564238,31.725788527579894,31.221598627910975,31.679141998291016,52954000
2015-10-01,31.657802813968143,31.950592568977267,31.3193603768453,31.85927963256836,42506000
2015-10-02,31.661266871845733,32.60364539179748,31.437457865459105,32.6031494140625,48788000
2015-10-05,32.83193123815367,33.39914437575399,32.54757691649381,33.332149505615234,37960000
2015-10-06,33.216522571807786,33.685479094380334,32.90537408567345,33.33016586303711,42774000
2015-10-07,33.61600356034712,33.68250245164468,32.65873604281736,33.248779296875,44354000
2015-10-08,33.22148582848524,33.342572572435444,32.47909407372532,33.09990310668945,39308000
2015-10-09,33.124220266979094,33.45174358243049,32.86964355375414,33.3103141784668,32124000
2015-10-12,33.20858622019141,33.644789314657274,33.11181752516438,33.56787109375,26684000
2015-10-13,33.460188925252325,34.1648637575576,33.403117389258895,33.902347564697266,42446000
2015-10-14,33.93013255751556,34.24326495582343,33.69044274212037,33.765377044677734,31292000
2015-10-15,34.00556836859976,34.44772701590473,33.96289154989511,34.39115524291992,47156000
2015-10-16,34.509254964410054,34.54994786267235,34.196618560054986,34.50528335571289,36316000
2015-10-19,34.439780589871695,34.74944113070617,34.35095133888369,34.735050201416016,30172000
2015-10-20,34.632826116230504,34.638285659118345,33.431401077098116,33.745033264160156,52434000
2015-10-21,33.90432153725744,33.988187214794245,33.28351258906603,33.33810043334961,31952000
2015-10-22,33.51874259561277,34.14451525353218,33.33314463900608,33.801605224609375,88632000
2015-10-23,37.221761723035236,37.342848475277144,35.627806186980585,35.69678497314453,126726000
2015-10-26,35.731029597756994,36.471933536493665,35.731029597756994,36.28186798095703,48776000
2015-10-27,36.056065866924456,36.52204649870805,35.935478891922564,36.3662223815918,38778000
2015-10-28,36.375157571642276,36.592017250053274,36.09080326201105,36.56968688964844,39604000
2015-10-29,36.55529770318083,37.05948758220971,36.482347312405736,36.96321487426758,36520000
2015-10-30,36.998447219477676,37.03566448757477,36.55033313835504,36.59300994873047,39984000
2015-11-02,36.45108955859915,37.12847043337683,36.29824128432254,37.10663604736328,39914000
2015-11-03,36.991997582369684,37.30314607480245,36.780097667248654,37.16022872924805,36306000
2015-11-04,37.21382049785643,37.710070952023145,37.179083117508384,37.48229217529297,41840000
2015-11-05,37.6559785012239,38.0301540336404,37.589483394769,37.74828338623047,45486000
2015-11-06,37.68476572199348,37.86490412672247,37.46839821629869,37.794437408447266,33544000
2015-11-09,37.64158784582532,37.87879777209568,37.17461901933125,37.45549392700195,35538000
2015-11-10,37.391478856445374,37.74480817884704,37.139881785395815,37.628684997558594,29798000
2015-11-11,37.83314171116004,38.165628607680326,37.70262759905492,37.97556686401367,41866000
2015-11-12,37.72396558975158,38.00286037201333,37.50958578909172,37.5428352355957,35452000
2015-11-13,37.419272931440176,37.48328815650851,36.69623557860425,36.72601318359375,48188000
2015-11-16,36.732958044576314,37.30364305864444,36.44116025300422,37.239627838134766,50704000
2015-11-17,37.341362344406825,37.46443301410853,36.92351799812337,37.01929473876953,38864000
2015-11-18,37.19744555878115,37.769622270355725,37.089261809085315,37.71553039550781,36266000
2015-11-19,37.70411198915266,37.87531898598288,37.57756949788648,37.71205520629883,28078000
2015-11-20,38.176543640859755,38.67378599929459,37.918495097269805,38.55865478515625,55478000
2015-11-23,38.581990482799725,38.851454155093236,38.385473426789005,38.54377746582031,34648000
2015-11-24,38.35817600056143,38.50854059295471,37.62124373334218,38.19292449951172,47880000
2015-11-25,38.295151346189805,38.36016230734735,38.039086682747474,38.174564361572266,23612000
2015-11-27,38.16960219213621,38.40978800051288,38.062410392032795,38.30904769897461,14434000
2015-11-30,38.304086401835995,38.46090250212345,37.77061861742054,37.85647201538086,33586000
2015-12-01,38.05943752359612,38.95566584206893,38.01030920670793,38.8956184387207,40398000
2015-12-02,38.96806963136928,39.355144399320814,38.53037483087038,38.60084533691406,46876000
2015-12-03,38.735325277091654,38.92985460677863,37.8366171899541,38.1219596862793,41950000
2015-12-04,38.19688718444701,38.82761945999724,37.98846293977115,38.6683235168457,49800000
2015-12-07,38.710514408403206,38.757162833223155,38.04851643098514,38.35966873168945,36626000
2015-12-08,37.93834621042171,38.640541066723465,37.84008958843105,38.46635818481445,31082000
2015-12-09,38.26587526855723,38.51350453360641,37.31853100110351,37.84157943725586,46550000
2015-12-10,37.89318870314611,38.01625935999546,37.46690899092913,37.717018127441406,32458000
2015-12-11,37.1691611191777,37.58799739602195,37.151790535329916,37.239627838134766,43184000
2015-12-14,37.28131003707964,37.92097757695225,36.53693438198663,37.84107971191406,53864000
2015-12-15,38.101616526371046,38.447006447791104,37.61578913805301,37.719505310058594,49386000
2015-12-16,38.04107237726127,38.781976261495615,37.56864397393786,38.53831481933594,53120000
2015-12-17,38.765099937068044,38.78643834356853,38.176548370547955,38.202850341796875,36510000
2015-12-18,38.07382481057931,38.41673482621627,37.54581282340079,37.5587158203125,67794000
2015-12-21,37.86638963006958,38.03015318243674,37.424727045387485,37.75473403930664,34848000
2015-12-22,37.92693371449257,38.22815506908267,37.77458522169027,38.0688591003418,36338000
2015-12-23,38.24552428974038,38.30557168181728,37.598413308718996,38.1373405456543,30594000
2015-12-24,38.13783866678994,38.17158409148472,37.93289001542925,38.004844665527344,10412000
2015-12-28,38.21128875167561,38.847480745894224,38.09864118984892,38.81869888305664,31156000
2015-12-29,39.0544170123401,39.63503297706872,39.01521582751535,39.400306701660156,38430000
2015-12-30,39.40030382992259,39.5243664463715,39.064837273207026,39.21867370605469,28566000
2015-12-31,39.095599173146184,39.12090918623266,38.574538507323176,38.60877990722656,32752000
2016-01-04,37.824213853097355,37.824213853097355,37.09670892128741,37.68724822998047,67382000
2016-01-05,37.91850429630336,38.17158933715828,37.49917199841078,37.79096603393555,45216000
2016-01-06,37.23715087866509,37.999389422453824,37.119539749828014,37.68178939819336,48206000
2016-01-07,37.04460287523442,37.4822938876151,36.488305000305836,36.772159576416016,63132000
2016-01-08,37.10960319724233,37.224734407284416,36.17268222773151,36.27143859863281,47506000
2016-01-11,36.3230555921978,36.47838375713797,35.70820200349906,36.37863540649414,50896000
2016-01-12,36.75975855970375,37.136414065830394,36.54537871245787,36.9875373840332,46816000
2016-01-13,37.186030764434825,37.36766088488102,35.570240913835114,35.70869445800781,51728000
2016-01-14,35.950367474118316,36.71707350544237,34.985656484787164,36.29526138305664,55558000
2016-01-15,35.23328456634881,35.93647133507565,34.8124644135605,35.25809860229492,76676000
2016-01-19,35.73747568151615,35.99552803448234,35.22633832625563,35.68437576293945,48724000
2016-01-20,35.03031688051093,36.07492572671287,34.13111283642849,35.658573150634766,82440000
2016-01-21,35.73847535314334,36.60691382395091,35.28887322891557,36.061038970947266,51938000
2016-01-22,36.82178910388264,37.147332370706046,36.7473545506431,36.993492126464844,47146000
2016-01-25,36.9130952923349,37.340862943566755,36.3503459419092,36.40592575073242,45340000
2016-01-26,36.48483054706643,36.69573471299149,36.07591763913051,36.41436004638672,30940000
2016-01-27,36.518578776715614,36.518578776715614,35.404994735783035,35.609947204589844,42428000
2016-01-28,36.6327123068158,37.27634769042169,36.25605688032963,37.134422302246094,62104000
2016-01-29,37.16717844501767,37.96862192407068,36.93096045614953,37.78203201293945,75808000
2016-02-01,38.273814549313805,38.587942710930236,37.78351958612073,38.2495002746582,111522000
2016-02-02,39.72485538639474,40.21366244835608,38.73731413192457,38.75270080566406,135846000
2016-02-03,39.01918042516304,39.274749109661,36.5369361647275,37.188018798828125,131114000
2016-02-04,36.95031306975174,36.982570561419266,35.859059542656034,36.2277717590332,104922000
2016-02-05,36.002972136236856,36.06351172363947,34.74447943373265,34.92412185668945,109556000
2016-02-08,34.126147732686995,34.961836286392035,33.84477307843579,34.9439697265625,89410000
2016-02-09,34.38767703291656,35.77767590682536,34.16684571478804,34.788150787353516,84300000
2016-02-10,35.322610596345456,35.8898237302454,35.00501061670168,35.07746124267578,60314000
2016-02-11,34.55590397378592,35.34891195345928,34.30033530375536,35.05314636230469,65004000
2016-02-12,35.343456625432225,35.531534471514185,34.81594059566735,35.07945251464844,46538000
2016-02-16,35.663039121631215,35.872955130987954,35.24271491113473,35.612918853759766,43444000
2016-02-17,36.07740219516523,36.412868703958615,35.561801094019586,36.324039459228516,49154000
2016-02-18,36.422806269133254,36.52403877387243,35.509207334150055,35.60647201538086,47276000
2016-02-19,35.526567072377865,35.93002043559576,35.38860951106208,35.834739685058594,34918000
2016-02-22,36.20196452286451,36.466964351124304,35.90123914520035,36.17913818359375,37516000
2016-02-23,36.03274165832613,36.27093972886918,35.51515285729935,35.595542907714844,41332000
2016-02-24,35.264051163916164,35.79057518465841,34.837775244974566,35.77469253540039,37092000
2016-02-25,35.875436496998525,36.201967897549466,35.39407291341634,36.1826171875,36146000
2016-02-26,36.40493751031585,36.53197600456511,35.82630923720041,35.971214294433594,42474000
2016-02-29,35.77965336810352,36.25605330157172,35.57321301832496,35.592071533203125,45068000
2016-03-01,35.79454555119767,36.83816251564413,35.66254349977129,36.830223083496094,60112000
2016-03-02,36.86496273082786,36.87736596464534,36.38756695594572,36.69673156738281,36292000
2016-03-03,36.69673343742424,36.77216373044568,36.20792635963346,36.30519104003906,40534000
2016-03-04,36.464480647484734,36.47440398949342,36.00891936278648,36.23719787597656,48516000
2016-03-07,35.985607604293115,36.087835851593816,34.99261054637706,35.372737884521484,61690000
2016-03-08,35.15388572215254,35.84168966543364,34.93603406638649,35.408958435058594,52530000
2016-03-09,35.49034690094924,36.039697336594756,35.36578829544877,35.99850845336914,39544000
2016-03-10,36.11661346324506,36.550832634597626,35.893302260985735,36.3339729309082,44616000
2016-03-11,36.720060660648514,36.9657022587994,36.55877696090083,36.96421432495117,35380000
2016-03-14,36.96916962480573,37.43018670484356,36.904158667056194,37.23069381713867,32824000
2016-03-15,37.02127165339016,37.368153233005174,36.86346362981525,37.247066497802734,29832000
2016-03-16,37.171641552241276,37.66541214221778,37.04509904299183,37.58402633666992,29306000
2016-03-17,37.59841759481661,37.980032823502285,37.584026663965226,37.63960647583008,44564000
2016-03-18,37.79592753753153,37.82123376858197,37.30910440753043,37.48725891113281,56222000
2016-03-21,37.41282234245714,37.8807869761281,37.28181223558975,37.82223129272461,28774000
2016-03-22,37.63762376372678,37.96316321303674,37.60983385690874,37.7175178527832,22096000
2016-03-23,37.8812862507264,37.98252254678131,37.518029718133995,37.593955993652344,24678000
2016-03-24,37.27833853827925,37.59395085443817,37.24360115508138,37.4589729309082,31116000
2016-03-28,37.524970793595514,37.630674659384916,37.32002213272256,37.38155746459961,21676000
2016-03-29,37.40140583923446,38.07134704370067,37.1339298786589,38.007328033447266,40062000
2016-03-30,38.1224547519491,38.574044471150266,38.091193003471254,38.12890625,40396000
2016-03-31,38.12891120788648,38.16563250350385,37.628193114475955,37.858951568603516,32554000
2016-04-01,37.57410288152156,38.213270710505526,37.476834425802885,38.19491195678711,31674000
2016-04-04,38.18696786380617,38.33237267312875,37.80386471471298,37.9691162109375,26924000
2016-04-05,37.62223910144288,37.857461342495476,37.49668476269407,37.644073486328125,24478000
2016-04-06,37.607839741714265,38.132875800348394,37.53141751100556,38.11550521850586,25312000
2016-04-07,37.97904163283596,38.17952649911455,37.590974897734576,37.72099304199219,25498000
2016-04-08,38.006328284792666,38.06885556242887,37.50511810810261,37.68872833251953,23434000
2016-04-11,37.98549084155288,38.07332814288153,37.58303319957296,37.59295654296875,31774000
2016-04-12,37.63712666570268,37.959190474029974,37.29669653122249,37.92941665649414,27388000
2016-04-13,38.22667033995892,38.49662996850048,37.94281575837545,38.30607223510742,35426000
2016-04-14,38.477279461348076,38.68818364752694,38.37107961533215,38.47876739501953,26992000
2016-04-15,38.484223603763475,38.75368723249099,38.45593393600295,38.70753479003906,31712000
